tipo;titulo;Id_diretor;data_inclusao;ano_lancamento;id_avaliacao;analiacoes_qtd;duracao;duracao_tipo
Filme;Zozo;1775;19/10/2020;2005;TV-MA;1.718.196;99;minutos
Filme;I Am Vengeance: Retaliation;3141;17/10/2020;2020;R;1.721.340;82;minutos
Filme;In a Valley of Violence;3638;16/10/2020;2016;R;1.722.912;104;minutos
Série;Someone Has to Die;2210;16/10/2020;2020;TV-MA;1.292.184;1;temporadas
Filme;The Trial of the Chicago 7;11;16/10/2020;2020;R;1.866.488;130;minutos
Filme;Unfriended;2077;16/10/2020;2014;R;1.579.336;83;minutos
Filme;A Babysitter's Guide to Monster Hunting;2916;15/10/2020;2020;TV-PG;1.724.484;99;minutos
Filme;Batman: The Killing Joke;3208;15/10/2020;2016;R;1.293.363;77;minutos
Filme;El-Khawaga's Dilemma;2825;15/10/2020;2018;TV-14;1.005.949;94;minutos
Filme;Kartini: Princess of Java;1323;15/10/2020;2017;TV-PG;718.535;118;minutos
Filme;Love Like the Falling Rain;2026;15/10/2020;2020;TV-14;862.242;87;minutos
Filme;BLACKPINK: Light Up the Sky;589;14/10/2020;2020;TV-14;1.438.380;80;minutos
Filme;The Three Deaths of Marisela Escobedo;583;14/10/2020;2020;TV-MA;1.294.542;110;minutos
Filme;Fida;1915;13/10/2020;2004;TV-14;1.439.690;117;minutos
Filme;Octonauts & the Great Barrier Reef;477;13/10/2020;2020;TV-Y;575.876;47;minutos
Filme;Dil;1418;12/10/2020;1990;TV-14;1.873.300;165;minutos
Filme;Disco Dancer;386;12/10/2020;1982;TV-14;720.500;134;minutos
Filme;Hunterrr;1338;12/10/2020;2015;TV-MA;1.585.100;140;minutos
Filme;Phir Hera Pheri;2586;12/10/2020;2006;TV-14;288.200;150;minutos
Filme;The Legend of Bhagat Singh;2951;12/10/2020;2002;TV-14;1.152.800;156;minutos
Filme;House of the Witch;134;11/10/2020;2017;TV-MA;1.586.541;86;minutos
Filme;Ginny Weds Sunny;2896;09/10/2020;2020;TV-MA;433.479;126;minutos
Filme;My Step Dad: The Hippie;2373;09/10/2020;2018;TV-MA;1.300.437;100;minutos
Filme;The Forty-Year-Old Version;2918;09/10/2020;2020;R;1.733.916;124;minutos
Filme;Palermo Hollywood;994;08/10/2020;2004;TV-MA;289.248;106;minutos
Filme;Hubie Halloween;3481;07/10/2020;2020;PG-13;1.158.040;104;minutos
Série;To the Lake;2795;07/10/2020;2020;TV-MA;1.737.060;1;temporadas
Filme;American Pie 9: Girls' Rules;2473;06/10/2020;2020;R;579.544;96;minutos
Filme;Dolly Parton: Here I Am;1133;06/10/2020;2019;TV-14;1.014.202;90;minutos
Filme;StarBeam: Halloween Hero;1732;06/10/2020;2020;TV-Y;434.658;33;minutos
Filme;Walk Away from Love;703;06/10/2020;2017;TV-14;434.658;81;minutos
Filme;Best Wishes, Warmest Regards: A Schitt's Creek Farewell;212;03/10/2020;2020;TV-MA;871.674;44;minutos
Filme;Good Game: The Beginning;3756;03/10/2020;2018;TV-14;1.598.069;115;minutos
Filme;A Chaster Marriage;3757;02/10/2020;2016;TV-14;727.050;94;minutos
Filme;Òlòt?ré;1920;02/10/2020;2020;TV-MA;727.050;107;minutos
Filme;Serious Men;3517;02/10/2020;2020;TV-MA;1.599.510;115;minutos
Filme;The Binding;958;02/10/2020;2020;TV-MA;1.017.870;93;minutos
Filme;Turkish Dance School;554;02/10/2020;2017;TV-MA;436.230;107;minutos
Filme;Vampires vs. the Bronx;2717;02/10/2020;2020;PG-13;1.308.690;86;minutos
Filme;You've Got This;3200;02/10/2020;2020;TV-MA;1.454.100;112;minutos
Filme;All Because of You;58;01/10/2020;2020;TV-PG;727.705;102;minutos
Filme;An Ordinary Man;493;01/10/2020;2017;R;1.600.951;91;minutos
Filme;Cold Harbour;575;01/10/2020;2013;TV-MA;1.018.787;73;minutos
Filme;Free State of Jones;1189;01/10/2020;2016;R;582.164;139;minutos
Filme;Human Nature;34;01/10/2020;2019;TV-14;1.455.410;95;minutos
Filme;Hunt for the Wilderpeople;3566;01/10/2020;2016;PG-13;873.246;101;minutos
Filme;Rize;859;01/10/2020;2005;PG-13;873.246;87;minutos
Filme;The American Game;2524;01/10/2020;2019;TV-PG;1.600.951;91;minutos
Filme;The Book of Sun;1087;01/10/2020;2020;TV-14;1.018.787;120;minutos
Filme;The Outpost;3109;01/10/2020;2020;R;291.082;123;minutos
Filme;We Have Always Lived in the Castle;3443;01/10/2020;2018;TV-14;1.455.410;95;minutos
Filme;American Murder: The Family Next Door;1607;30/09/2020;2020;TV-MA;291.344;84;minutos
Filme;Baxu and the Giants;1121;30/09/2020;2019;TV-PG;874.032;29;minutos
Filme;Poacher;3695;30/09/2020;2018;TV-MA;728.360;28;minutos
Filme;The Boys in the Band;1651;30/09/2020;2020;R;1.165.376;122;minutos
Filme;Bully;2048;29/09/2020;2012;PG-13;291.606;98;minutos
Filme;Michelle Buteau: Welcome to Buteaupia;2737;29/09/2020;2020;TV-MA;1.312.227;59;minutos
Filme;Welcome to Sudden Death;761;29/09/2020;2020;R;583.212;80;minutos
Filme;Amandla! A Revolution in Four Part Harmony;2048;28/09/2020;2002;PG-13;1.167.472;103;minutos
Filme;Ankhon Dekhi;2941;28/09/2020;2013;TV-PG;1.459.340;104;minutos
Filme;Dedh Ishqiya;25;28/09/2020;2014;TV-14;1.459.340;146;minutos
Filme;Golmaal Returns;3126;28/09/2020;2008;TV-MA;291.868;135;minutos
Filme;Ishq Vishk;1915;28/09/2020;2003;TV-PG;1.021.538;129;minutos
Filme;Ishqiya;25;28/09/2020;2009;TV-14;583.736;115;minutos
Filme;Jab We Met;1415;28/09/2020;2007;TV-14;1.897.142;143;minutos
Filme;Mann;1418;28/09/2020;1999;TV-14;291.868;173;minutos
Filme;Manorama Six Feet Under;2576;28/09/2020;2007;TV-14;437.802;129;minutos
Filme;Welcome;260;28/09/2020;2007;TV-PG;1.751.208;149;minutos
Filme;Time Out;3050;26/09/2020;2015;TV-14;877.176;98;minutos
Filme;My Mother's Wound;2718;25/09/2020;2016;TV-MA;1.463.270;115;minutos
Filme;Real Steel;3364;24/09/2020;2011;PG-13;732.290;127;minutos
Filme;Enola Holmes;1336;23/09/2020;2020;PG-13;439.767;124;minutos
Filme;A Love Song for Latasha;3430;21/09/2020;2020;TV-PG;293.702;20;minutos
Filme;DTC Yukemuri Junjo Hen From High & Low;2657;20/09/2020;2018;TV-PG;1.616.802;102;minutos
Filme;High & Low The Movie;3375;20/09/2020;2016;TV-MA;1.763.784;129;minutos
Filme;High & Low The Red Rain;3916;20/09/2020;2016;TV-MA;1.175.856;111;minutos
Filme;High & Low The Worst;3375;20/09/2020;2019;TV-MA;1.763.784;125;minutos
Filme;Road To High & Low;3375;20/09/2020;2016;TV-MA;440.946;94;minutos
Filme;The Blue Elephant 2;2304;20/09/2020;2019;TV-MA;1.763.784;130;minutos
Filme;Bhaji In Problem;3416;19/09/2020;2013;TV-14;735.565;117;minutos
Filme;Black;2937;19/09/2020;2015;TV-14;1.618.243;137;minutos
Filme;Saheb Biwi Aur Gangster Returns;3643;19/09/2020;2013;TV-MA;1.765.356;139;minutos
Filme;Santa Banta Pvt Ltd;86;19/09/2020;2016;TV-14;1.176.904;111;minutos
Filme;The Royal Bengal Tiger;2944;19/09/2020;2014;TV-MA;735.565;103;minutos
Filme;Dolly Kitty Aur Woh Chamakte Sitare;103;18/09/2020;2020;TV-MA;1.325.196;120;minutos
Filme;Whipped;613;18/09/2020;2020;TV-14;1.030.708;98;minutos
Filme;Anaamika;3315;17/09/2020;2014;TV-14;1.768.500;130;minutos
Filme;GIMS: On the Record;1116;17/09/2020;2020;TV-MA;736.875;96;minutos
Filme;Horrid Henry's Gross Day Out;1183;17/09/2020;2020;TV-Y;884.250;61;minutos
Filme;Nee Enge En Anbe;3315;17/09/2020;2014;TV-14;589.500;137;minutos
Filme;Residue;2375;17/09/2020;2020;TV-MA;442.125;90;minutos
Filme;Dr Jason Leong Hashtag Blessed;1990;16/09/2020;2018;TV-MA;1.032.542;69;minutos
Filme;The Devil All The Time;305;16/09/2020;2020;R;885.036;139;minutos
Filme;The Paramedic;577;16/09/2020;2020;TV-MA;295.012;94;minutos
Filme;The Take;1497;16/09/2020;2016;R;1.032.542;92;minutos
Série;Call the Midwife;2854;15/09/2020;2020;TV-MA;1.771.644;9;temporadas
Filme;Hope Frozen: A Quest to Live Twice;2738;15/09/2020;2020;TV-PG;1.181.096;80;minutos
Filme;Michael McIntyre: Showman;663;15/09/2020;2020;TV-MA;1.181.096;63;minutos
Filme;Raising Victor Vargas;2831;15/09/2020;2002;R;1.181.096;88;minutos
Filme;The Smurfs 2;2938;15/09/2020;2013;PG;590.548;105;minutos
Filme;Wish Upon a Unicorn;3479;15/09/2020;2020;PG;1.181.096;93;minutos
Filme;Lara and the Beat;3719;14/09/2020;2018;TV-MA;591.072;140;minutos
Filme;Dad Wanted;1537;11/09/2020;2020;TV-14;1.629.771;103;minutos
Filme;How to Train Your Dragon 2;898;11/09/2020;2014;PG;1.037.127;102;minutos
Filme;Pets United;2998;11/09/2020;2020;TV-Y7;1.037.127;93;minutos
Filme;Wonho Chung: Live in New York;3360;11/09/2020;2014;TV-14;1.037.127;69;minutos
Filme;Aapla Manus;3277;10/09/2020;2018;TV-14;593.168;133;minutos
Filme;Ani... Dr. Kashinath Ghanekar;22;10/09/2020;2018;TV-14;593.168;157;minutos
Filme;Bhai: Vyakti Ki Valli - Poorvardha;2169;10/09/2020;2019;TV-14;1.186.336;116;minutos
Filme;Bhai: Vyakti Ki Valli - Uttarardh;2169;10/09/2020;2019;TV-PG;741.460;112;minutos
Filme;Cycle;2878;10/09/2020;2018;TV-PG;1.038.044;96;minutos
Filme;Dhh;2202;10/09/2020;2017;TV-G;1.482.920;127;minutos
Série;Julie and the Phantoms;1923;10/09/2020;2020;TV-G;1.779.504;1;temporadas
Filme;Kaagar;2181;10/09/2020;2019;TV-MA;741.460;130;minutos
Filme;Night of Knots;1302;10/09/2020;2018;TV-MA;444.876;93;minutos
Filme;PhotoCopy;3800;10/09/2020;2016;TV-14;1.334.628;138;minutos
Filme;Poshter Girl;3223;10/09/2020;2016;TV-14;1.779.504;138;minutos
Filme;Son Of Adam;74;10/09/2020;2018;TV-14;1.779.504;110;minutos
Filme;The Babysitter: Killer Queen;2366;10/09/2020;2020;TV-MA;1.038.044;102;minutos
Filme;Cargo;321;09/09/2020;2020;TV-14;445.269;113;minutos
Filme;Cuties;2176;09/09/2020;2020;TV-MA;742.115;96;minutos
Série;La Línea: Shadow of Narco;2806;09/09/2020;2020;TV-MA;296.846;1;temporadas
Filme;So Much Love to Give;2234;09/09/2020;2020;TV-14;1.335.807;108;minutos
Filme;The Social Dilemma;1578;09/09/2020;2020;PG-13;1.187.384;94;minutos
Filme;#Alive;648;08/09/2020;2020;TV-MA;297.108;99;minutos
Filme;Toll Booth;3674;07/09/2020;2010;TV-MA;892.110;98;minutos
Filme;"Waiting for ""Superman""";895;07/09/2020;2010;PG;1.189.480;111;minutos
Filme;Villain;2848;05/09/2020;2020;R;1.787.364;97;minutos
Filme;I'm Thinking of Ending Things;625;04/09/2020;2020;R;1.639.858;135;minutos
Filme;Kandasamys: The Wedding;1551;04/09/2020;2019;TV-14;298.156;93;minutos
Filme;The Lost Okoroshi;14;04/09/2020;2019;TV-MA;894.468;94;minutos
Filme;You're My Boss;301;04/09/2020;2015;TV-14;1.043.546;117;minutos
Filme;Ave Maryam;1058;03/09/2020;2018;TV-PG;1.342.881;73;minutos
Filme;Love, Guaranteed;2281;03/09/2020;2020;TV-PG;1.044.463;91;minutos
Filme;Freaks – You're One of Us;1094;02/09/2020;2020;TV-MA;746.700;93;minutos
Filme;Hotel for Dogs;3637;02/09/2020;2009;PG;1.344.060;101;minutos
Filme;Sky Tour: The Movie;2598;02/09/2020;2020;TV-G;1.792.080;93;minutos
Filme;Adrift;394;01/09/2020;2018;PG-13;1.046.297;96;minutos
Filme;Always Be My Maybe;773;01/09/2020;2016;TV-14;1.046.297;112;minutos
Filme;Barbie Princess Adventure;732;01/09/2020;2020;TV-Y;1.943.123;72;minutos
Filme;Children of the Sea;380;01/09/2020;2019;TV-PG;1.046.297;112;minutos
Filme;Fate/Grand Order -First Order-;1376;01/09/2020;2016;TV-14;896.826;72;minutos
Filme;Puss in Boots;668;01/09/2020;2011;PG;1.644.181;92;minutos
Filme;Sex Drive;3299;01/09/2020;2008;R;1.494.710;109;minutos
Filme;Soldier;15;01/09/2020;1998;TV-14;448.413;155;minutos
Filme;Take the Ball, Pass the Ball;976;01/09/2020;2018;TV-MA;448.413;109;minutos
Filme;The Match;1126;01/09/2020;2020;TV-MA;896.826;97;minutos
Filme;The Smurfs;2938;01/09/2020;2011;PG;1.943.123;103;minutos
Série;Thomas and Friends;1269;01/09/2020;2020;TV-Y;448.413;2;temporadas
Filme;Maniyarayile Ashokan;3345;31/08/2020;2020;TV-14;897.612;110;minutos
Filme;The Debt Collector 2;1623;31/08/2020;2020;TV-MA;448.806;97;minutos
Filme;All Together Now;508;29/08/2020;2020;PG;299.728;94;minutos
Filme;Unknown Origins;849;28/08/2020;2020;TV-MA;1.199.960;97;minutos
Filme;Edge of Seventeen;872;27/08/2020;1998;TV-MA;900.756;103;minutos
Filme;The Bridge Curse;2073;27/08/2020;2020;TV-MA;1.501.260;88;minutos
Filme;The Young Messiah;758;27/08/2020;2016;PG-13;1.651.386;111;minutos
Filme;Lingua Franca;1429;26/08/2020;2019;TV-MA;1.051.799;94;minutos
Filme;Making The Witcher;2572;26/08/2020;2020;TV-MA;1.352.313;33;minutos
Filme;Septembers of Shiraz;3847;24/08/2020;2016;PG-13;1.204.152;110;minutos
Filme;Class of '83;363;21/08/2020;2020;TV-14;1.961.856;98;minutos
Filme;Dark Forces;448;21/08/2020;2020;TV-MA;754.560;81;minutos
Filme;The Sleepover;3730;21/08/2020;2020;TV-PG;1.509.120;104;minutos
Série;Goedam;1380;20/08/2020;2020;TV-MA;1.208.344;1;temporadas
Filme;Scarecrow;1945;20/08/2020;2019;TV-MA;453.129;121;minutos
Filme;The Crimes That Bind;3311;20/08/2020;2020;TV-14;906.258;100;minutos
Filme;Little Singham: Kaal Ka Badla;2880;19/08/2020;2020;TV-Y7;1.209.392;70;minutos
Filme;Drunk Parents;1153;18/08/2020;2019;R;756.525;97;minutos
Filme;Meet the In-Laws;2643;18/08/2020;2017;TV-PG;907.830;75;minutos
Filme;Crazy Awesome Teachers;3231;17/08/2020;2020;TV-PG;1.362.924;102;minutos
Filme;Islands of Faith;608;17/08/2020;2018;TV-PG;1.968.668;88;minutos
Filme;Les Misérables;3687;16/08/2020;2012;PG-13;909.402;158;minutos
Filme;Seventh Son;3325;16/08/2020;2014;PG-13;1.515.670;102;minutos
Filme;What's Your Raashee?;346;15/08/2020;2009;TV-PG;1.516.980;203;minutos
Filme;Beyond the Boundary: ICC Women's T20 World Cup Australia 2020;283;14/08/2020;2020;TV-G;303.658;59;minutos
Filme;Fearless;738;14/08/2020;2020;TV-Y7;1.366.461;92;minutos
Filme;Nigerian Prince;1080;14/08/2020;2018;TV-MA;1.062.803;104;minutos
Filme;Octonauts & the Caves of Sac Actun;477;14/08/2020;2020;TV-Y;1.062.803;72;minutos
Filme;An Easy Girl;2993;13/08/2020;2019;TV-MA;303.920;93;minutos
Filme;Christine;305;13/08/2020;2016;R;1.519.600;119;minutos
Filme;Simon Killer;305;13/08/2020;2012;TV-MA;759.800;105;minutos
Filme;Gunjan Saxena: The Kargil Girl;3354;12/08/2020;2020;TV-14;1.825.092;113;minutos
Filme;Mr. Peabody & Sherman;3063;11/08/2020;2014;PG;304.444;93;minutos
Filme;Rob Schneider: Asian Momma, Mexican Kids;3744;11/08/2020;2020;TV-MA;1.674.442;44;minutos
Filme;The Lost Husband;3786;10/08/2020;2020;PG-13;1.218.824;110;minutos
Filme;Diamonds in the Sky;1996;08/08/2020;2018;TV-14;1.678.765;113;minutos
Filme;We Summon the Darkness;2221;08/08/2020;2020;R;1.373.535;90;minutos
Filme;Berlin, Berlin: Lolle on the Run;1147;07/08/2020;2020;TV-MA;1.680.206;82;minutos
Filme;Stars in the Sky: A Hunting Story;3499;07/08/2020;2018;TV-14;610.984;69;minutos
Filme;The Magic School Bus Rides Again Kids In Space;3043;07/08/2020;2020;TV-Y;1.985.698;46;minutos
Filme;Work It;2031;07/08/2020;2020;TV-14;916.476;94;minutos
Filme;Nasha Natasha;2298;06/08/2020;2020;TV-PG;1.834.524;72;minutos
Filme;Anelka: Misunderstood;1136;05/08/2020;2020;TV-14;918.048;95;minutos
Filme;Sin City;2757;05/08/2020;2019;TV-14;1.071.056;101;minutos
Filme;Malibu Rescue: The Next Wave;3283;04/08/2020;2020;TV-G;306.278;71;minutos
Filme;Sam Jay: 3 In The Morning;1984;04/08/2020;2020;TV-MA;1.225.112;64;minutos
Filme;Almost Love;2472;02/08/2020;2020;TV-MA;767.005;92;minutos
Filme;Killing Hasselhoff;821;01/08/2020;2017;R;614.128;80;minutos
Filme;Rogue Warfare: The Hunt;2477;01/08/2020;2020;R;1.228.256;104;minutos
Filme;Super Monsters: The New Class;3476;01/08/2020;2020;TV-Y;1.074.724;25;minutos
Filme;The Ottoman Lieutenant;1779;01/08/2020;2017;R;614.128;111;minutos
Filme;Tumi or not Tumi;2378;01/08/2020;2020;TV-MA;767.660;72;minutos
Filme;What Keeps You Alive;728;01/08/2020;2018;R;1.842.384;99;minutos
Filme;Raat Akeli Hai;1378;31/07/2020;2020;TV-MA;1.997.619;150;minutos
Filme;Sugar High;327;31/07/2020;2020;TV-G;460.989;44;minutos
Filme;Retablo;182;30/07/2020;2017;TV-MA;461.382;102;minutos
Filme;Uma Maheswara Ugra Roopasya;3776;30/07/2020;2020;TV-MA;768.970;137;minutos
Série;Unlucky Ploy;2652;30/07/2020;2020;TV-MA;1.230.352;1;temporadas
Filme;It's Her Day;269;29/07/2020;2016;TV-MA;307.850;112;minutos
Filme;Redemption;2457;29/07/2020;2019;TV-MA;769.625;102;minutos
Filme;Shine Your Eyes;2324;29/07/2020;2020;TV-MA;923.550;103;minutos
Filme;The Hater;1506;29/07/2020;2020;TV-MA;461.775;136;minutos
Filme;The Speed Cubers;3521;29/07/2020;2020;TV-PG;1.847.100;41;minutos
Filme;Tread;2785;29/07/2020;2019;TV-MA;2.001.025;88;minutos
Filme;Banana Split;424;26/07/2020;2020;TV-MA;1.851.816;84;minutos
Filme;Door Ke Darshan;1173;25/07/2020;2020;TV-14;1.390.041;114;minutos
Filme;Double World;3605;25/07/2020;2020;TV-14;2.007.837;110;minutos
Filme;Project Marathwada;458;25/07/2020;2016;TV-MA;1.698.939;103;minutos
Filme;Nimbe;3714;24/07/2020;2019;TV-MA;463.740;115;minutos
Filme;Offering to the Storm;1107;24/07/2020;2020;TV-MA;1.236.640;140;minutos
Filme;Romance Doll;3919;24/07/2020;2020;TV-MA;618.320;124;minutos
Filme;The Kissing Booth 2;3812;24/07/2020;2020;TV-14;618.320;133;minutos
Série;Sinatra: All or Nothing at All;128;23/07/2020;2015;TV-14;464.133;1;temporadas
Filme;The Larva Island Movie;80;23/07/2020;2020;TV-Y7;773.555;91;minutos
Filme;The Letter Reader;3396;23/07/2020;2019;TV-PG;1.701.821;30;minutos
Filme;Ip Man 4: The Finale;3869;21/07/2020;2019;TV-MA;774.865;105;minutos
Filme;Funan;914;18/07/2020;2018;TV-14;466.098;87;minutos
Filme;Fatal Affair;2833;16/07/2020;2020;TV-14;778.140;90;minutos
Filme;MILF;376;16/07/2020;2018;TV-MA;1.245.024;102;minutos
Filme;Cold Feet;2523;15/07/2020;2019;TV-14;623.036;98;minutos
Filme;Sylvia;798;15/07/2020;2018;TV-14;1.090.313;104;minutos
Filme;The Players;3454;15/07/2020;2020;TV-MA;1.090.313;89;minutos
Filme;Urzila Carlson: Overqualified Loser;1349;14/07/2020;2020;TV-MA;467.670;62;minutos
Filme;We Are One;3459;14/07/2020;2020;TV-MA;467.670;86;minutos
Série;Dating Around: Brazil;593;10/07/2020;2020;TV-14;1.251.312;1;temporadas
Filme;Mama's Boy;207;10/07/2020;2018;TV-14;469.242;101;minutos
Filme;The Claudia Kishi Club;3520;10/07/2020;2020;TV-14;312.828;17;minutos
Filme;The Old Guard;1238;10/07/2020;2020;R;1.251.312;126;minutos
Série;The Twelve;3879;10/07/2020;2019;TV-MA;469.242;1;temporadas
Filme;Your Excellency;1161;10/07/2020;2019;TV-G;1.876.968;120;minutos
Filme;Born Racer;549;08/07/2020;2018;R;2.036.788;89;minutos
Filme;The Long Dumb Road;1319;08/07/2020;2018;R;626.704;91;minutos
Filme;Jim Jefferies: Intolerant;3298;07/07/2020;2020;TV-MA;1.724.877;67;minutos
Filme;PNL - Dans la légende tour;2901;06/07/2020;2020;TV-MA;1.098.566;65;minutos
Filme;Aiyyaa;3182;05/07/2020;2012;TV-14;785.345;151;minutos
Filme;Bbuddah Hoga Terra Baap;2899;05/07/2020;2011;TV-14;1.727.759;116;minutos
Filme;Blood Money;3825;05/07/2020;2012;TV-14;1.727.759;110;minutos
Filme;Boss;291;05/07/2020;2013;TV-14;1.884.828;139;minutos
Filme;Budhia Singh: Born to Run;3435;05/07/2020;2016;TV-MA;942.414;95;minutos
Filme;Chashme Baddoor;841;05/07/2020;2013;TV-14;942.414;121;minutos
Filme;Dharam Sankat Mein;1162;05/07/2020;2015;TV-PG;2.041.897;127;minutos
Filme;Drishyam;2640;05/07/2020;2015;TV-14;471.207;162;minutos
Filme;Gabbar Is Back;1981;05/07/2020;2015;TV-14;471.207;128;minutos
Filme;Gollu Aur Pappu;1858;05/07/2020;2014;TV-14;2.041.897;112;minutos
Série;Hook;2917;05/07/2020;2020;TV-MA;785.345;1;temporadas
Filme;Inkaar;3517;05/07/2020;2013;TV-MA;942.414;125;minutos
Filme;Madras Café;3385;05/07/2020;2013;TV-14;1.727.759;128;minutos
Filme;Mary Kom;2697;05/07/2020;2014;TV-PG;1.570.690;120;minutos
Filme;Michael;3013;05/07/2020;2011;TV-MA;785.345;86;minutos
Filme;Mumbai Delhi Mumbai;3277;05/07/2020;2014;TV-MA;1.570.690;107;minutos
Filme;Oh My God;3755;05/07/2020;2012;TV-PG;1.256.552;129;minutos
Filme;One by Two;931;05/07/2020;2014;TV-14;785.345;135;minutos
Filme;Only;3567;05/07/2020;2019;TV-MA;942.414;97;minutos
Filme;Penalty;3390;05/07/2020;2019;TV-14;314.138;125;minutos
Filme;Pyaar Ka Punchnama 2;2148;05/07/2020;2015;TV-MA;471.207;136;minutos
Filme;Queen;3805;05/07/2020;2014;TV-MA;471.207;138;minutos
Filme;Shaitan;420;05/07/2020;2011;TV-MA;1.413.621;126;minutos
Filme;Special 26;2584;05/07/2020;2013;TV-PG;1.413.621;137;minutos
Filme;Tanu Weds Manu;8;05/07/2020;2011;TV-14;1.884.828;114;minutos
Filme;What the Fish;1288;05/07/2020;2013;TV-14;1.727.759;96;minutos
Filme;Desperados;2119;03/07/2020;2020;TV-MA;1.258.648;107;minutos
Filme;Hunter in the Blue Side of Manchester;2955;03/07/2020;2020;TV-MA;786.655;89;minutos
Filme;I Am Not Your Negro;2976;03/07/2020;2017;PG-13;629.324;94;minutos
Filme;The Perfect Picture: Ten Years Later;3380;03/07/2020;2019;TV-MA;1.573.310;148;minutos
Série;Abby Hatcher;2010;01/07/2020;2019;TV-Y;472.779;1;temporadas
Filme;Adú;3199;01/07/2020;2020;TV-MA;787.965;120;minutos
Filme;Ali Baba ve 7 Cüceler;602;01/07/2020;2015;TV-MA;472.779;115;minutos
Filme;David Foster: Off the Record;402;01/07/2020;2019;TV-MA;1.260.744;107;minutos
Filme;Double Jeopardy;536;01/07/2020;1999;R;2.048.709;105;minutos
Filme;Pek Yak?nda;602;01/07/2020;2014;TV-MA;2.048.709;134;minutos
Filme;Stardust;2351;01/07/2020;2007;PG-13;2.048.709;128;minutos
Filme;The F**k-It List;2401;01/07/2020;2019;TV-MA;315.186;103;minutos
Filme;Total Recall;2791;01/07/2020;1990;R;472.779;114;minutos
Filme;Under the Riccione Sun;3913;01/07/2020;2020;TV-MA;315.186;102;minutos
Filme;George Lopez: We'll Do It For Half;3735;30/06/2020;2020;TV-MA;946.344;52;minutos
Filme;The Mirror Boy;2668;30/06/2020;2011;TV-14;1.104.068;86;minutos
Filme;#FriendButMarried 2;2955;28/06/2020;2020;TV-G;1.895.832;104;minutos
Filme;Skin;783;28/06/2020;2019;TV-MA;947.916;76;minutos
Filme;Thackeray (Marathi);23;28/06/2020;2019;TV-14;1.421.874;135;minutos
Filme;Ride Like a Girl;2913;27/06/2020;2020;PG;316.234;99;minutos
Filme;Eurovision Song Contest: The Story of Fire Saga;842;26/06/2020;2020;PG-13;949.488;124;minutos
Filme;Kasanova;2694;26/06/2020;2019;TV-14;1.424.232;117;minutos
Filme;Ordinary People;995;26/06/2020;2016;TV-MA;1.898.976;107;minutos
Filme;Thackeray (Hindi);23;26/06/2020;2019;TV-14;949.488;135;minutos
Filme;Krishna and His Leela;2983;25/06/2020;2020;TV-MA;2.058.927;126;minutos
Filme;Prem Ratan Dhan Payo;3429;25/06/2020;2015;TV-14;950.274;164;minutos
Filme;Vivah;3429;25/06/2020;2006;TV-14;2.058.927;166;minutos
Filme;Bulbbul;317;24/06/2020;2020;TV-MA;1.743.610;94;minutos
